SCHOOL_CODE,Pass Percentage,Observation,,,,,,,Mean,77.53852777
DA0159,100.00,Reward,,,,,,,,
DA0161,100.00,Reward,,,,,,,,
DA0162,0.00,Normal,,,,,,,,
DA0163,20.00,Reward,,,,,,,,
DA0165,100.00,Reward,,,,,,,,
DA0166,0.00,Normal,,,,,,,,
DA0167,100.00,Reward,,,,,,,,
DA0168,100.00,Reward,,,,,,,,
DA0171,100.00,Reward,,,,,,,,
DA0172,66.67,Reward,,,,,,,,
DA0173,100.00,Reward,,,,,,,,
DA0174,100.00,Reward,,,,,,,,
DA0175,50.00,Reward,,,,,,,,
DA0176,42.86,Reward,,,,,,,,
DA0177,100.00,Reward,,,,,,,,
DA0178,100.00,Reward,,,,,,,,
DA0180,100.00,Reward,,,,,,,,
DA0181,100.00,Reward,,,,,,,,
DA0182,100.00,Reward,,,,,,,,
DA0183,100.00,Reward,,,,,,,,
DA0184,0.00,Normal,,,,,,,,
DA0186,50.00,Reward,,,,,,,,
DA0187,100.00,Reward,,,,,,,,
DA0188,20.00,Reward,,,,,,,,
DA0189,100.00,Reward,,,,,,,,
DA0190,100.00,Reward,,,,,,,,
DA0191,100.00,Reward,,,,,,,,
DA0192,100.00,Reward,,,,,,,,
DA0195,100.00,Reward,,,,,,,,
DA0196,100.00,Reward,,,,,,,,
DA0199,16.67,Reward,,,,,,,,
DA0201,100.00,Reward,,,,,,,,
DA0202,50.00,Reward,,,,,,,,
DA0203,100.00,Reward,,,,,,,,
DA0204,50.00,Reward,,,,,,,,
DA0206,100.00,Reward,,,,,,,,
DA0207,100.00,Reward,,,,,,,,
DA0208,50.00,Reward,,,,,,,,
DA0209,50.00,Reward,,,,,,,,
DA0210,100.00,Reward,,,,,,,,
DA0211,50.00,Reward,,,,,,,,
DA0212,66.67,Reward,,,,,,,,
DA0213,100.00,Reward,,,,,,,,
DA0215,100.00,Reward,,,,,,,,
DA0216,100.00,Reward,,,,,,,,
DA0217,50.00,Reward,,,,,,,,
DA0218,100.00,Reward,,,,,,,,
DA0219,80.00,Reward,,,,,,,,
DA0220,0.00,Normal,,,,,,,,
DA0222,100.00,Reward,,,,,,,,
DA0226,100.00,Reward,,,,,,,,
DA0229,100.00,Reward,,,,,,,,
DA0232,100.00,Reward,,,,,,,,
DA0233,100.00,Reward,,,,,,,,
DA0234,100.00,Reward,,,,,,,,
DA0235,100.00,Reward,,,,,,,,
DA0236,100.00,Reward,,,,,,,,
DA0237,100.00,Reward,,,,,,,,
DA0238,100.00,Reward,,,,,,,,
DA0239,100.00,Reward,,,,,,,,
DA0241,100.00,Reward,,,,,,,,
DA0246,100.00,Reward,,,,,,,,
DA0248,100.00,Reward,,,,,,,,
DA0249,0.00,Normal,,,,,,,,
DA0250,20.00,Reward,,,,,,,,
DA0251,100.00,Reward,,,,,,,,
DD0001,50.00,Reward,,,,,,,,
DD0002,81.82,Reward,,,,,,,,
DD0003,66.67,Reward,,,,,,,,
DD0005,100.00,Reward,,,,,,,,
DD0006,85.71,Reward,,,,,,,,
DD0007,60.00,Reward,,,,,,,,
DD0008,100.00,Reward,,,,,,,,
DD0009,100.00,Reward,,,,,,,,
DD0010,100.00,Reward,,,,,,,,
DD0011,62.50,Reward,,,,,,,,
DD0012,62.50,Reward,,,,,,,,
DD0013,100.00,Reward,,,,,,,,
DD0014,60.00,Reward,,,,,,,,
DD0015,83.33,Reward,,,,,,,,
DD0017,75.00,Reward,,,,,,,,
DD0018,33.33,Reward,,,,,,,,
DD0019,50.00,Reward,,,,,,,,
DD0020,100.00,Reward,,,,,,,,
DD0021,0.00,Normal,,,,,,,,
DD0022,80.00,Reward,,,,,,,,
DD0023,72.73,Reward,,,,,,,,
DD0024,75.00,Reward,,,,,,,,
DD0025,0.00,Normal,,,,,,,,
DD0026,0.00,Normal,,,,,,,,
DD0027,100.00,Reward,,,,,,,,
DD0029,71.43,Reward,,,,,,,,
DD0030,100.00,Reward,,,,,,,,
DD0031,100.00,Reward,,,,,,,,
DD0032,50.00,Reward,,,,,,,,
DD0033,33.33,Reward,,,,,,,,
DD0034,100.00,Reward,,,,,,,,
DD0036,100.00,Reward,,,,,,,,
DD0037,100.00,Reward,,,,,,,,
DD0038,94.12,Reward,,,,,,,,
DD0039,81.25,Reward,,,,,,,,
DD0040,90.00,Reward,,,,,,,,
DD0041,100.00,Reward,,,,,,,,
DD0042,100.00,Reward,,,,,,,,
DD0043,100.00,Reward,,,,,,,,
DD0044,71.43,Reward,,,,,,,,
DD0045,77.78,Reward,,,,,,,,
DD0046,100.00,Reward,,,,,,,,
DD0047,54.55,Reward,,,,,,,,
DD0048,100.00,Reward,,,,,,,,
DD0049,100.00,Reward,,,,,,,,
DD0050,33.33,Reward,,,,,,,,
DD0051,100.00,Reward,,,,,,,,
DD0052,0.00,Normal,,,,,,,,
DD0053,100.00,Reward,,,,,,,,
DD0056,85.71,Reward,,,,,,,,
DD0057,50.00,Reward,,,,,,,,
DD0058,50.00,Reward,,,,,,,,
DD0059,100.00,Reward,,,,,,,,
DD0060,50.00,Reward,,,,,,,,
DD0062,100.00,Reward,,,,,,,,
DD0063,72.73,Reward,,,,,,,,
DD0064,100.00,Reward,,,,,,,,
DD0065,100.00,Reward,,,,,,,,
DD0067,60.00,Reward,,,,,,,,
DD0068,100.00,Reward,,,,,,,,
DD0069,100.00,Reward,,,,,,,,
DD0070,92.31,Reward,,,,,,,,
DD0071,0.00,Normal,,,,,,,,
DD0072,100.00,Reward,,,,,,,,
DD0073,57.14,Reward,,,,,,,,
DD0074,87.50,Reward,,,,,,,,
DD0075,75.00,Reward,,,,,,,,
DD0076,100.00,Reward,,,,,,,,
DD0077,100.00,Reward,,,,,,,,
DD0078,100.00,Reward,,,,,,,,
DD0079,50.00,Reward,,,,,,,,
DD0080,80.00,Reward,,,,,,,,
DD0081,100.00,Reward,,,,,,,,
DD0083,100.00,Reward,,,,,,,,
DD0084,100.00,Reward,,,,,,,,
DD0085,100.00,Reward,,,,,,,,
DD0086,100.00,Reward,,,,,,,,
DD0087,75.00,Reward,,,,,,,,
DD0088,50.00,Reward,,,,,,,,
DD0090,100.00,Reward,,,,,,,,
DD0091,100.00,Reward,,,,,,,,
DD0092,80.00,Reward,,,,,,,,
DD0093,71.43,Reward,,,,,,,,
DD0094,33.33,Reward,,,,,,,,
DD0095,100.00,Reward,,,,,,,,
DD0096,100.00,Reward,,,,,,,,
DD0097,100.00,Reward,,,,,,,,
DD0100,50.00,Reward,,,,,,,,
DD0101,100.00,Reward,,,,,,,,
DD0102,100.00,Reward,,,,,,,,
DD0103,100.00,Reward,,,,,,,,
DD0104,100.00,Reward,,,,,,,,
DD0105,100.00,Reward,,,,,,,,
DD0106,100.00,Reward,,,,,,,,
DD0107,50.00,Reward,,,,,,,,
DD0108,50.00,Reward,,,,,,,,
DD0109,75.00,Reward,,,,,,,,
DD0110,100.00,Reward,,,,,,,,
DD0111,100.00,Reward,,,,,,,,
DD0112,75.00,Reward,,,,,,,,
DD0113,100.00,Reward,,,,,,,,
DD0114,100.00,Reward,,,,,,,,
DD0115,100.00,Reward,,,,,,,,
DD0117,100.00,Reward,,,,,,,,
DD0118,100.00,Reward,,,,,,,,
DD0120,100.00,Reward,,,,,,,,
DD0121,100.00,Reward,,,,,,,,
DD0122,100.00,Reward,,,,,,,,
DD0123,100.00,Reward,,,,,,,,
DD0124,100.00,Reward,,,,,,,,
DD0125,100.00,Reward,,,,,,,,
DD0126,100.00,Reward,,,,,,,,
DD0127,100.00,Reward,,,,,,,,
DD0128,100.00,Reward,,,,,,,,
DD0129,100.00,Reward,,,,,,,,
DD0130,75.00,Reward,,,,,,,,
DD0131,33.33,Reward,,,,,,,,
DD0132,71.43,Reward,,,,,,,,
DD0133,100.00,Reward,,,,,,,,
DD0134,100.00,Reward,,,,,,,,
DD0136,100.00,Reward,,,,,,,,
DD0137,100.00,Reward,,,,,,,,
DD0138,100.00,Reward,,,,,,,,
DD0139,100.00,Reward,,,,,,,,
DD0140,75.00,Reward,,,,,,,,
DD0142,100.00,Reward,,,,,,,,
DD0143,100.00,Reward,,,,,,,,
DD0144,100.00,Reward,,,,,,,,
DD0145,100.00,Reward,,,,,,,,
DD0146,0.00,Normal,,,,,,,,
DD0147,0.00,Normal,,,,,,,,
DD0148,100.00,Reward,,,,,,,,
DD0150,100.00,Reward,,,,,,,,
DD0152,100.00,Reward,,,,,,,,
DD0153,100.00,Reward,,,,,,,,
DD0154,100.00,Reward,,,,,,,,
DD0155,66.67,Reward,,,,,,,,
DD0156,100.00,Reward,,,,,,,,
DD0157,100.00,Reward,,,,,,,,
DD0158,100.00,Reward,,,,,,,,
DD0159,100.00,Reward,,,,,,,,
DD0160,0.00,Normal,,,,,,,,
DD0161,87.50,Reward,,,,,,,,
DD0162,100.00,Reward,,,,,,,,
DD0164,100.00,Reward,,,,,,,,
DD0165,100.00,Reward,,,,,,,,
DD0166,100.00,Reward,,,,,,,,
DD0168,50.00,Reward,,,,,,,,
DD0169,50.00,Reward,,,,,,,,
DD0172,100.00,Reward,,,,,,,,
DD0173,100.00,Reward,,,,,,,,
DD0174,100.00,Reward,,,,,,,,
DD0175,100.00,Reward,,,,,,,,
DD0176,62.50,Reward,,,,,,,,
DD0180,100.00,Reward,,,,,,,,
DD0182,100.00,Reward,,,,,,,,
DD0183,100.00,Reward,,,,,,,,
DD0184,100.00,Reward,,,,,,,,
DD0185,100.00,Reward,,,,,,,,
DD0187,50.00,Reward,,,,,,,,
DD0188,100.00,Reward,,,,,,,,
DD0190,75.00,Reward,,,,,,,,
DD0191,66.67,Reward,,,,,,,,
DD0192,75.00,Reward,,,,,,,,
DD0193,100.00,Reward,,,,,,,,
DD0195,100.00,Reward,,,,,,,,
DD0196,100.00,Reward,,,,,,,,
DD0197,0.00,Normal,,,,,,,,
DD0199,100.00,Reward,,,,,,,,
DD0200,100.00,Reward,,,,,,,,
DD0201,100.00,Reward,,,,,,,,
DD0203,100.00,Reward,,,,,,,,
DD0204,100.00,Reward,,,,,,,,
DD0205,100.00,Reward,,,,,,,,
DD0206,50.00,Reward,,,,,,,,
DD0208,100.00,Reward,,,,,,,,
DD0209,0.00,Normal,,,,,,,,
DD0211,60.00,Reward,,,,,,,,
DD0212,100.00,Reward,,,,,,,,
DD0213,0.00,Normal,,,,,,,,
DD0215,100.00,Reward,,,,,,,,
DD0216,100.00,Reward,,,,,,,,
DD0217,100.00,Reward,,,,,,,,
DD0218,100.00,Reward,,,,,,,,
DD0219,100.00,Reward,,,,,,,,
DD0221,100.00,Reward,,,,,,,,
DD0222,100.00,Reward,,,,,,,,
DD0224,100.00,Reward,,,,,,,,
DD0225,100.00,Reward,,,,,,,,
DD0226,100.00,Reward,,,,,,,,
DD0227,100.00,Reward,,,,,,,,
DD0229,100.00,Reward,,,,,,,,
DD0230,100.00,Reward,,,,,,,,
DD0231,50.00,Reward,,,,,,,,
DD0232,0.00,Normal,,,,,,,,
DD0234,100.00,Reward,,,,,,,,
DD0235,100.00,Reward,,,,,,,,
DD0236,83.33,Reward,,,,,,,,
DD0237,33.33,Reward,,,,,,,,
DD0240,100.00,Reward,,,,,,,,
DD0242,100.00,Reward,,,,,,,,
DD0244,50.00,Reward,,,,,,,,
DD0247,85.71,Reward,,,,,,,,
DD0249,100.00,Reward,,,,,,,,
DD0250,100.00,Reward,,,,,,,,
DD0252,100.00,Reward,,,,,,,,
DD0253,50.00,Reward,,,,,,,,
DD0254,100.00,Reward,,,,,,,,
DD0255,100.00,Reward,,,,,,,,
DD0257,100.00,Reward,,,,,,,,
DD0259,100.00,Reward,,,,,,,,
DD0260,50.00,Reward,,,,,,,,
DD0263,50.00,Reward,,,,,,,,
DD0264,33.33,Reward,,,,,,,,
DD0265,100.00,Reward,,,,,,,,
DD0267,100.00,Reward,,,,,,,,
DD0268,100.00,Reward,,,,,,,,
DD0269,50.00,Reward,,,,,,,,
DD0271,0.00,Normal,,,,,,,,
DD0272,66.67,Reward,,,,,,,,
DD0273,100.00,Reward,,,,,,,,
DD0274,100.00,Reward,,,,,,,,
DD0275,100.00,Reward,,,,,,,,
DD0277,75.00,Reward,,,,,,,,
DD0278,0.00,Normal,,,,,,,,
DD0279,100.00,Reward,,,,,,,,
DD0280,0.00,Normal,,,,,,,,
DD0283,100.00,Reward,,,,,,,,
DD0285,100.00,Reward,,,,,,,,
DD0286,100.00,Reward,,,,,,,,
DD0289,100.00,Reward,,,,,,,,
DD0292,75.00,Reward,,,,,,,,
DD0293,100.00,Reward,,,,,,,,
DD0298,66.67,Reward,,,,,,,,
DD0299,100.00,Reward,,,,,,,,
DD0301,100.00,Reward,,,,,,,,
DD0303,100.00,Reward,,,,,,,,
DD0304,100.00,Reward,,,,,,,,
DD0305,100.00,Reward,,,,,,,,
DD0306,100.00,Reward,,,,,,,,
DD0308,100.00,Reward,,,,,,,,
DD0309,100.00,Reward,,,,,,,,
DD0310,100.00,Reward,,,,,,,,
DD0311,50.00,Reward,,,,,,,,
DD0314,0.00,Normal,,,,,,,,
DD0316,100.00,Reward,,,,,,,,
DD0318,100.00,Reward,,,,,,,,
DD0319,100.00,Reward,,,,,,,,
DD0320,0.00,Normal,,,,,,,,
DD0321,0.00,Normal,,,,,,,,
DD0322,100.00,Reward,,,,,,,,
DD0323,100.00,Reward,,,,,,,,
DD0327,100.00,Reward,,,,,,,,
DD0329,100.00,Reward,,,,,,,,
DD0330,100.00,Reward,,,,,,,,
DD0332,100.00,Reward,,,,,,,,
DD0333,100.00,Reward,,,,,,,,
DD0334,100.00,Reward,,,,,,,,
DD0337,100.00,Reward,,,,,,,,
DD0338,100.00,Reward,,,,,,,,
DD0340,100.00,Reward,,,,,,,,
DD0341,0.00,Normal,,,,,,,,
DD0342,100.00,Reward,,,,,,,,
DD0344,100.00,Reward,,,,,,,,
DD0345,100.00,Reward,,,,,,,,
DD0347,0.00,Normal,,,,,,,,
DD0349,75.00,Reward,,,,,,,,
DD0352,100.00,Reward,,,,,,,,
DD0353,100.00,Reward,,,,,,,,
DD0356,80.00,Reward,,,,,,,,
DD0357,100.00,Reward,,,,,,,,
DD0358,60.00,Reward,,,,,,,,
DD0359,80.00,Reward,,,,,,,,
DD0360,100.00,Reward,,,,,,,,
DD0362,100.00,Reward,,,,,,,,
DD0363,100.00,Reward,,,,,,,,
DD0365,100.00,Reward,,,,,,,,
DD0368,100.00,Reward,,,,,,,,
DD0369,100.00,Reward,,,,,,,,
DD0370,100.00,Reward,,,,,,,,
DD0371,0.00,Normal,,,,,,,,
DD0372,100.00,Reward,,,,,,,,
DD0373,100.00,Reward,,,,,,,,
DD0374,100.00,Reward,,,,,,,,
DD0375,50.00,Reward,,,,,,,,
DD0376,0.00,Normal,,,,,,,,
DD0378,100.00,Reward,,,,,,,,
DD0380,75.00,Reward,,,,,,,,
DD0383,75.00,Reward,,,,,,,,
DD0385,100.00,Reward,,,,,,,,
DD0386,100.00,Reward,,,,,,,,
DD0388,100.00,Reward,,,,,,,,
DD0389,100.00,Reward,,,,,,,,
DD0391,0.00,Normal,,,,,,,,
DD0392,0.00,Normal,,,,,,,,
DD0394,100.00,Reward,,,,,,,,
DD0397,100.00,Reward,,,,,,,,
DD0398,100.00,Reward,,,,,,,,
DD0400,100.00,Reward,,,,,,,,
DD0401,100.00,Reward,,,,,,,,
DD0402,100.00,Reward,,,,,,,,
DD0403,100.00,Reward,,,,,,,,
DD0404,0.00,Normal,,,,,,,,
DD0405,100.00,Reward,,,,,,,,
DD0406,50.00,Reward,,,,,,,,
DD0407,0.00,Normal,,,,,,,,
DD0412,100.00,Reward,,,,,,,,
DD0416,100.00,Reward,,,,,,,,
DD0417,100.00,Reward,,,,,,,,
DD0418,50.00,Reward,,,,,,,,
DD0423,66.67,Reward,,,,,,,,
DD0424,100.00,Reward,,,,,,,,
DD0426,100.00,Reward,,,,,,,,
DD0427,100.00,Reward,,,,,,,,
DD0428,0.00,Normal,,,,,,,,
DD0429,100.00,Reward,,,,,,,,
DD0430,0.00,Normal,,,,,,,,
DD0432,0.00,Normal,,,,,,,,
DD0434,100.00,Reward,,,,,,,,
DD0435,100.00,Reward,,,,,,,,
DD0436,100.00,Reward,,,,,,,,
DD0437,100.00,Reward,,,,,,,,
DD0439,100.00,Reward,,,,,,,,
DD0441,100.00,Reward,,,,,,,,
DD0442,100.00,Reward,,,,,,,,
DD0447,0.00,Normal,,,,,,,,
DD0454,100.00,Reward,,,,,,,,
DD0455,0.00,Normal,,,,,,,,
DD0457,50.00,Reward,,,,,,,,
EA0001,40.00,Reward,,,,,,,,
EA0002,100.00,Reward,,,,,,,,
EA0003,42.86,Reward,,,,,,,,
EA0004,60.00,Reward,,,,,,,,
EA0005,60.00,Reward,,,,,,,,
EA0006,0.00,Normal,,,,,,,,
EA0007,80.00,Reward,,,,,,,,
EA0008,66.67,Reward,,,,,,,,
EA0009,71.43,Reward,,,,,,,,
EA0010,80.00,Reward,,,,,,,,
EA0011,81.82,Reward,,,,,,,,
EA0012,100.00,Reward,,,,,,,,
EA0013,50.00,Reward,,,,,,,,
EA0014,50.00,Reward,,,,,,,,
EA0015,66.67,Reward,,,,,,,,
EA0016,100.00,Reward,,,,,,,,
EA0018,33.33,Reward,,,,,,,,
EA0019,66.67,Reward,,,,,,,,
EA0020,80.00,Reward,,,,,,,,
EA0021,40.00,Reward,,,,,,,,
EA0022,0.00,Normal,,,,,,,,
EA0023,50.00,Reward,,,,,,,,
EA0024,22.22,Reward,,,,,,,,
EA0025,100.00,Reward,,,,,,,,
EA0026,0.00,Normal,,,,,,,,
EA0027,100.00,Reward,,,,,,,,
EA0028,0.00,Normal,,,,,,,,
EA0029,100.00,Reward,,,,,,,,
EA0030,90.91,Reward,,,,,,,,
EA0031,20.00,Reward,,,,,,,,
EA0032,100.00,Reward,,,,,,,,
EA0033,100.00,Reward,,,,,,,,
EA0034,0.00,Normal,,,,,,,,
EA0035,0.00,Normal,,,,,,,,
EA0036,50.00,Reward,,,,,,,,
EA0037,100.00,Reward,,,,,,,,
EA0038,50.00,Reward,,,,,,,,
EA0040,100.00,Reward,,,,,,,,
EA0041,100.00,Reward,,,,,,,,
EA0042,100.00,Reward,,,,,,,,
EA0043,50.00,Reward,,,,,,,,
EA0044,60.00,Reward,,,,,,,,
EA0045,50.00,Reward,,,,,,,,
EA0046,100.00,Reward,,,,,,,,
EA0047,50.00,Reward,,,,,,,,
EA0048,100.00,Reward,,,,,,,,
EA0049,100.00,Reward,,,,,,,,
EA0050,66.67,Reward,,,,,,,,
EA0051,100.00,Reward,,,,,,,,
EA0052,100.00,Reward,,,,,,,,
EA0053,100.00,Reward,,,,,,,,
EA0054,75.00,Reward,,,,,,,,
EA0055,85.71,Reward,,,,,,,,
EA0056,100.00,Reward,,,,,,,,
EA0057,0.00,Normal,,,,,,,,
EA0058,100.00,Reward,,,,,,,,
EA0059,50.00,Reward,,,,,,,,
EA0060,90.00,Reward,,,,,,,,
EA0062,66.67,Reward,,,,,,,,
EA0063,100.00,Reward,,,,,,,,
EA0064,100.00,Reward,,,,,,,,
EA0065,66.67,Reward,,,,,,,,
EA0066,66.67,Reward,,,,,,,,
EA0067,25.00,Reward,,,,,,,,
EA0068,60.00,Reward,,,,,,,,
EA0070,0.00,Normal,,,,,,,,
EA0072,50.00,Reward,,,,,,,,
EA0073,0.00,Normal,,,,,,,,
EA0075,66.67,Reward,,,,,,,,
EA0076,0.00,Normal,,,,,,,,
EA0078,0.00,Normal,,,,,,,,
EA0079,0.00,Normal,,,,,,,,
EA0080,0.00,Normal,,,,,,,,
EA0081,66.67,Reward,,,,,,,,
EA0082,100.00,Reward,,,,,,,,
EA0083,100.00,Reward,,,,,,,,
EA0085,100.00,Reward,,,,,,,,
EA0087,100.00,Reward,,,,,,,,
EA0090,0.00,Normal,,,,,,,,
EA0091,100.00,Reward,,,,,,,,
EA0092,25.00,Reward,,,,,,,,
EA0093,50.00,Reward,,,,,,,,
EA0094,100.00,Reward,,,,,,,,
EA0095,100.00,Reward,,,,,,,,
EA0097,100.00,Reward,,,,,,,,
EA0098,100.00,Reward,,,,,,,,
EA0099,100.00,Reward,,,,,,,,
EA0101,50.00,Reward,,,,,,,,
EA0103,100.00,Reward,,,,,,,,
EA0104,0.00,Normal,,,,,,,,
EA0105,0.00,Normal,,,,,,,,
EA0107,100.00,Reward,,,,,,,,
EA0108,100.00,Reward,,,,,,,,
EA0109,100.00,Reward,,,,,,,,
EA0111,100.00,Reward,,,,,,,,
EA0112,66.67,Reward,,,,,,,,
EA0113,0.00,Normal,,,,,,,,
EA0114,100.00,Reward,,,,,,,,
EA0115,100.00,Reward,,,,,,,,
EA0118,100.00,Reward,,,,,,,,
EA0119,100.00,Reward,,,,,,,,
EA0121,100.00,Reward,,,,,,,,
EA0122,50.00,Reward,,,,,,,,
EA0123,60.00,Reward,,,,,,,,
EA0126,100.00,Reward,,,,,,,,
EA0128,80.00,Reward,,,,,,,,
EA0129,66.67,Reward,,,,,,,,
EA0130,100.00,Reward,,,,,,,,
EA0131,66.67,Reward,,,,,,,,
EA0134,0.00,Normal,,,,,,,,
EA0135,83.33,Reward,,,,,,,,
EA0136,100.00,Reward,,,,,,,,
EA0137,100.00,Reward,,,,,,,,
EA0140,100.00,Reward,,,,,,,,
EA0142,100.00,Reward,,,,,,,,
EA0144,100.00,Reward,,,,,,,,
EA0145,100.00,Reward,,,,,,,,
EA0146,100.00,Reward,,,,,,,,
EA0147,100.00,Reward,,,,,,,,
EA0149,100.00,Reward,,,,,,,,
EA0150,100.00,Reward,,,,,,,,
EA0151,100.00,Reward,,,,,,,,
EA0154,100.00,Reward,,,,,,,,
EA0155,100.00,Reward,,,,,,,,
EA0156,50.00,Reward,,,,,,,,
EA0157,100.00,Reward,,,,,,,,
EA0158,50.00,Reward,,,,,,,,
EA0159,0.00,Normal,,,,,,,,
EA0160,85.71,Reward,,,,,,,,
EA0161,100.00,Reward,,,,,,,,
EA0162,100.00,Reward,,,,,,,,
EA0163,0.00,Normal,,,,,,,,
EA0165,100.00,Reward,,,,,,,,
EA0166,100.00,Reward,,,,,,,,
EA0168,33.33,Reward,,,,,,,,
EA0170,100.00,Reward,,,,,,,,
EA0172,100.00,Reward,,,,,,,,
EA0177,100.00,Reward,,,,,,,,
EA0178,0.00,Normal,,,,,,,,
EA0180,100.00,Reward,,,,,,,,
EA0181,75.00,Reward,,,,,,,,
EA0185,0.00,Normal,,,,,,,,
EA0186,100.00,Reward,,,,,,,,
EA0187,100.00,Reward,,,,,,,,
EA0190,100.00,Reward,,,,,,,,
EA0191,100.00,Reward,,,,,,,,
EA0192,66.67,Reward,,,,,,,,
EA0194,66.67,Reward,,,,,,,,
EA0195,100.00,Reward,,,,,,,,
EA0197,100.00,Reward,,,,,,,,
EA0198,100.00,Reward,,,,,,,,
EA0200,0.00,Normal,,,,,,,,
EE0001,50.00,Reward,,,,,,,,
EE0002,80.00,Reward,,,,,,,,
EE0003,83.33,Reward,,,,,,,,
EE0004,14.29,Reward,,,,,,,,
EE0005,64.29,Reward,,,,,,,,
EE0006,57.14,Reward,,,,,,,,
EE0007,33.33,Reward,,,,,,,,
EE0008,85.71,Reward,,,,,,,,
EE0009,71.43,Reward,,,,,,,,
EE0010,25.00,Reward,,,,,,,,
EE0011,87.50,Reward,,,,,,,,
EE0012,100.00,Reward,,,,,,,,
EE0013,75.00,Reward,,,,,,,,
EE0014,66.67,Reward,,,,,,,,
EE0015,100.00,Reward,,,,,,,,
EE0016,50.00,Reward,,,,,,,,
EE0017,33.33,Reward,,,,,,,,
EE0018,33.33,Reward,,,,,,,,
EE0019,43.75,Reward,,,,,,,,
EE0020,100.00,Reward,,,,,,,,
EE0021,50.00,Reward,,,,,,,,
EE0022,0.00,Normal,,,,,,,,
EE0023,60.00,Reward,,,,,,,,
EE0024,100.00,Reward,,,,,,,,
EE0025,71.43,Reward,,,,,,,,
EE0026,94.12,Reward,,,,,,,,
EE0027,60.00,Reward,,,,,,,,
EE0028,100.00,Reward,,,,,,,,
EE0029,40.00,Reward,,,,,,,,
EE0030,100.00,Reward,,,,,,,,
EE0031,100.00,Reward,,,,,,,,
EE0032,0.00,Normal,,,,,,,,
EE0034,100.00,Reward,,,,,,,,
EE0035,60.00,Reward,,,,,,,,
EE0036,40.00,Reward,,,,,,,,
EE0037,60.00,Reward,,,,,,,,
EE0038,60.00,Reward,,,,,,,,
EE0039,100.00,Reward,,,,,,,,
EE0040,95.24,Reward,,,,,,,,
EE0041,100.00,Reward,,,,,,,,
EE0042,0.00,Normal,,,,,,,,
EE0043,100.00,Reward,,,,,,,,
EE0044,100.00,Reward,,,,,,,,
EE0045,100.00,Reward,,,,,,,,
EE0046,100.00,Reward,,,,,,,,
EE0047,92.31,Reward,,,,,,,,
EE0048,100.00,Reward,,,,,,,,
EE0049,80.00,Reward,,,,,,,,
EE0050,75.00,Reward,,,,,,,,
EE0051,100.00,Reward,,,,,,,,
EE0052,44.44,Reward,,,,,,,,
EE0053,100.00,Reward,,,,,,,,
EE0054,100.00,Reward,,,,,,,,
EE0055,93.33,Reward,,,,,,,,
EE0056,100.00,Reward,,,,,,,,
EE0057,50.00,Reward,,,,,,,,
EE0058,100.00,Reward,,,,,,,,
EE0059,100.00,Reward,,,,,,,,
EE0060,75.00,Reward,,,,,,,,
EE0061,71.43,Reward,,,,,,,,
EE0062,80.00,Reward,,,,,,,,
EE0064,60.00,Reward,,,,,,,,
EE0065,100.00,Reward,,,,,,,,
EE0066,100.00,Reward,,,,,,,,
EE0067,66.67,Reward,,,,,,,,
EE0068,75.00,Reward,,,,,,,,
EE0069,66.67,Reward,,,,,,,,
EE0070,0.00,Normal,,,,,,,,
EE0072,33.33,Reward,,,,,,,,
EE0073,50.00,Reward,,,,,,,,
EE0074,100.00,Reward,,,,,,,,
EE0075,100.00,Reward,,,,,,,,
EE0076,100.00,Reward,,,,,,,,
EE0077,100.00,Reward,,,,,,,,
EE0078,66.67,Reward,,,,,,,,
EE0079,0.00,Normal,,,,,,,,
EE0080,100.00,Reward,,,,,,,,
EE0081,71.43,Reward,,,,,,,,
EE0082,75.00,Reward,,,,,,,,
EE0084,60.00,Reward,,,,,,,,
EE0085,0.00,Normal,,,,,,,,
EE0086,100.00,Reward,,,,,,,,
EE0087,100.00,Reward,,,,,,,,
EE0088,33.33,Reward,,,,,,,,
EE0090,100.00,Reward,,,,,,,,
EE0091,50.00,Reward,,,,,,,,
EE0093,100.00,Reward,,,,,,,,
EE0094,100.00,Reward,,,,,,,,
EE0095,25.00,Reward,,,,,,,,
EE0096,50.00,Reward,,,,,,,,
EE0097,100.00,Reward,,,,,,,,
EE0098,75.00,Reward,,,,,,,,
EE0099,100.00,Reward,,,,,,,,
EE0100,42.86,Reward,,,,,,,,
EE0101,100.00,Reward,,,,,,,,
EE0102,100.00,Reward,,,,,,,,
EE0103,100.00,Reward,,,,,,,,
EE0104,100.00,Reward,,,,,,,,
EE0105,80.00,Reward,,,,,,,,
EE0106,57.14,Reward,,,,,,,,
EE0107,50.00,Reward,,,,,,,,
EE0108,0.00,Normal,,,,,,,,
EE0109,100.00,Reward,,,,,,,,
EE0110,80.00,Reward,,,,,,,,
EE0111,100.00,Reward,,,,,,,,
EE0112,100.00,Reward,,,,,,,,
EE0113,84.62,Reward,,,,,,,,
EE0114,100.00,Reward,,,,,,,,
EE0115,100.00,Reward,,,,,,,,
EE0116,66.67,Reward,,,,,,,,
EE0117,100.00,Reward,,,,,,,,
EE0118,100.00,Reward,,,,,,,,
EE0119,0.00,Normal,,,,,,,,
EE0120,50.00,Reward,,,,,,,,
EE0121,50.00,Reward,,,,,,,,
EE0122,100.00,Reward,,,,,,,,
EE0123,60.00,Reward,,,,,,,,
